group,CD27,CD127,CD95,CD45RO,CD45RA,CD27,CD127
healthy,-0.343181397511064,-0.11169727002996,-0.013143245167182,0.0765694352399339,-0.0115025866415329,0.536880314616109,0.466076413605163
healthy,-0.550770319316473,-0.316282485206372,0.163274924184841,0.308299040459255,-0.0922648448349815,0.5780403048286,0.335816741565961
healthy,-0.579688984629775,-0.403844970961707,0.153289548363016,0.115449774937211,-0.0545612842320891,0.501065581169982,0.432490769659927
healthy,-0.336425704345818,0.0765779887372038,0.714091192038952,0.785876171890432,-0.750208717292627,-0.353169183098878,0.0383625537937843
healthy,-0.211289246245972,-0.35993755948812,-0.302599562861603,0.0409661832275042,-0.216225006135493,0.557086178766162,0.678744057728656
moderate,0.233189041608622,0.515741941545076,-0.134384711997364,0.130983485708082,-0.325094132715304,0.299406061340271,0.591134705799672
moderate,-0.443237127773326,-0.0460368681706117,0.0521124948682935,-0.0667286985634634,0.0778620034550351,0.492272450508338,0.343364480927853
moderate,-0.821583470589202,-0.672303202206717,-0.372920149729014,0.0496208992953004,0.146652889677885,0.746409066545722,0.599521014064075
severe,-0.287465362028286,-0.46077198216668,0.0735153360759073,0.119134147348324,0.179916336469903,0.37317343298968,0.369277754110467
severe,-0.0309860052838476,0.184672489639822,-0.0555949907008875,0.276794952061756,-0.246490657054835,0.0957566113032909,-0.0619848675361373
severe,-0.739336672952485,-0.729430720130529,-0.385322150065782,-0.121838069740711,0.127600440194458,0.655694504387072,0.812376360978694
