group,CD4,CD8,CD28,CD45RO,CD45RA,CD27,CD38,CD127
healthy,0.179460414322505,0.0473019025337178,-0.0586692874491516,0.312700560464129,-0.200837313780136,-0.174479512853874,0.0310088735661053,-0.12004575676862
healthy,-0.0166067907694058,-0.0239027064832411,-0.206857284756165,-0.12047776056647,0.245486987895574,-0.301585578366383,0.11998438654339,-0.217513743762844
healthy,0.131611451509822,-0.233299153477474,-0.159712456534627,0.194943691256662,-0.322855868549767,-0.233860345660078,-0.0162866853828602,-0.209322887460424
healthy,0.18079494198555,-0.609894916924094,-0.0934578758410925,0.198732584710534,0.100211809797776,-0.329707844364965,0.243331284533166,-0.526949510099925
healthy,0.0147184391128489,0.14254178922097,0.331411320714576,0.701617976571197,-0.626900680278215,0.385717983850993,-0.340197930685428,0.129169851594907
moderate,0.0669785708075624,0.0243181922779467,0.370624187801112,0.308323158095091,-0.609921423086717,0.296323477370649,-0.185747744747973,0.534386997694177
moderate,0.0976840416687161,0.232017780412853,-0.355568470729134,0.0601488143166266,-0.285977688103057,-0.447267602711183,-0.344676189555766,0.0113917052509682
moderate,0.549757111509042,-0.507090764392154,-0.53937173633133,0.0216950544847902,-0.20903695865059,-0.711382205708934,0.123800633962341,-0.531402007886521
severe,0.23122783368771,0.111640377406893,0.0966472209176159,0.157925107490148,-0.135366635639157,0.157954827529331,-0.246843317362841,0.330676109673912
severe,-0.0225610787522152,0.388394176940221,0.0126739154105225,0.0554825342141057,-0.0037979933587297,-3.16784769918412e-05,-0.243075733301714,-0.135360108215484
severe,0.117135234290235,-0.24660949737579,-0.111821078292949,0.198468945590515,-0.0553946129968864,-0.300540274260889,0.51198695834902,-0.523390860673131
