group,CD3,CD8,CD45RO,CD45RA,CD27,CD127,CD94
healthy,-0.0151478736687217,-0.151225949680365,0.101158992412465,-0.114071670435987,-0.508024278688136,-0.431560176518414,0.0474646582255634
healthy,-0.552578808943205,-0.426547240043678,-0.302418956546066,0.0009422391023748,-0.439861624781758,-0.24361654874439,0.0517912512453373
healthy,-0.355048665514828,-0.380869624219822,0.0645158250786142,-0.169958949390494,-0.275337020450744,-0.298856268017047,-0.0756409671321688
healthy,-0.495344679306783,-0.121932806157187,-0.571562211683322,0.502156110116242,0.195119718311064,-0.150992542237347,-0.110614115015941
healthy,-0.305580921171991,-0.513409651418683,-0.323300889370317,0.450988657611362,-0.501312453454403,-0.393953426538232,0.2378131508108
moderate,-0.347011720027739,0.237935147727025,-0.137504226724921,0.424164987133956,-0.259551513289772,-0.447806407457929,0.412157015904042
moderate,-0.422309828182805,-0.390294643344538,0.0330295891979238,-0.0081578502428793,-0.196013011749662,-0.257450669443894,-0.0146923773806293
moderate,-0.328905309918882,-0.23011055078133,-0.1018302280828,0.0520618673221431,-0.508249276771377,-0.498762473730921,0.466867824295693
severe,-0.473342417005821,-0.391840447958194,-0.254923114314281,-0.151432016051504,-0.367751673001121,-0.385926846000766,-0.150116922902703
severe,0.235727806823481,0.396554125200419,0.309512621336739,-0.162623484143637,0.0662619693190748,0.13240911070422,-0.0891749386079842
severe,0.085604827580629,-0.392012124638473,0.0250389232372745,0.0357607195824248,-0.698319261182363,-0.767417342876999,0.556324359271039
