group,CD4,CD8,CD28,CD279,CD27,CD127,CD94
healthy,-0.0289580999485264,0.0443654933351823,-0.330061790230484,-0.0530422172479451,-0.586973874952954,-0.327725556019366,0.159287048206601
healthy,-0.145622328124104,-0.365490223603172,-0.393286159412229,0.0017046485933158,-0.549260968457169,-0.336499811177202,0.300416697412227
healthy,0.0914144808367741,-0.0403271501413792,-0.486425547416165,0.0821575260916732,-0.591037486156118,-0.427020353010934,0.476113711908879
healthy,-0.0744228796808881,-0.0132510277361694,-0.0999690156780159,-0.524536868945291,0.106593543914941,0.000868263929385,-0.147062348840851
healthy,0.172204901820269,0.545099210695737,0.274419266868755,0.157476746240443,0.51595833810721,0.433862928050363,-0.475769442930799
moderate,-0.103430186118384,0.0693090704633082,-0.459339154367955,0.0163791442877926,-0.402572949658178,-0.401537203741897,-0.100182687188904
moderate,0.37259762050295,-0.210236687730554,-0.36811549699608,0.0801805181224565,-0.638554131897745,-0.25168842170387,0.0955356211460802
moderate,0.505135668015444,-0.368272945240132,-0.575990339084411,-0.0077091942511888,-0.8105014144742,-0.565273616716863,0.0447585568785615
severe,0.0519474329582531,0.100641517065108,-0.0183523522371819,-0.11163331621765,0.112372339776886,0.258113825461812,0.20029577076179
severe,-0.171467964146882,0.199541899030083,-0.238917851596761,-0.435122530743702,-0.25157512000691,-0.219948244593378,-0.445109502416476
severe,0.0806884914792279,-0.470712763690746,-0.571744387577282,0.0390127326890123,-0.759095067674343,-0.769947541651474,0.533404984219434
