group,CD3,CD28,CD95,CD27,CD38,CD127,CD94
healthy,0.063370461155705,-0.392707183365892,0.0678156713672498,-0.631806607793564,0.0478738126480284,-0.421920067579603,0.166995663027982
healthy,-0.528032178003876,-0.428555251604581,-0.153883213533213,-0.558426696851116,0.0628444380451144,-0.331519872891244,0.179130612014516
healthy,0.0349371363493583,-0.522234881534551,-0.0056998392082582,-0.613107033821569,0.183704076565939,-0.463314859986177,0.430327811015853
healthy,-0.275748654562066,0.324440232710504,-0.552972189511359,0.717945043813112,-0.0737946269010947,0.468964979638736,-0.241476956197048
healthy,-0.0512905442485039,0.141898045364472,-0.562778826185566,0.370081512590271,0.198884182801709,0.328966942837182,-0.147668049677664
moderate,0.154656323979809,0.0344785902829107,-0.102393368137239,0.0550514878902352,-0.248670476255191,0.079800989973343,-0.167378775975978
moderate,-0.125458314261779,-0.218644478661446,0.0596782902822495,-0.481231913069135,0.542573506209888,-0.271037773869631,0.245332339645054
moderate,-0.175818848447698,-0.565713468795038,0.417005391751869,-0.748259550769284,0.274028348680811,-0.612234430099049,0.38544270815476
severe,0.334760684954448,0.140551650427058,0.0720785418657027,0.254778076378973,-0.296479273256023,0.425369189987744,0.300963909829692
severe,-0.09873962337799,0.15741115746424,0.0112688330393152,-0.0404519301899722,-0.0576831392141026,0.371309162427724,0.249287607435265
severe,0.533473930028188,-0.606965302927861,0.393683737849024,-0.697184941030833,0.112476254657721,-0.58079396161513,0.509985038827057
