group,CD3,CD8,CD28,CD27,CD38,CD127
healthy,0.0793540781624294,0.171604003904537,0.383134011687602,0.533091301366095,-0.0171754084335066,0.454236878812142
healthy,0.5510766845507,0.446601430043796,0.412087882189276,0.521942299760775,-0.0374260464600461,0.287982272519773
healthy,0.258969696982508,0.300082910576342,0.313115679813686,0.396030123308491,-0.0431000899106959,0.371314893403942
healthy,-0.137906471476704,0.223731291584274,0.286957113358389,0.265481429118334,-0.3706620034086,0.578435853482947
healthy,0.334996529504361,0.635134903724057,0.186509793618435,0.0932442051253851,-0.599667769521956,0.460585679862638
moderate,0.0086422709376876,-0.0984010000595255,0.0422502841951425,0.157717705226209,-0.426686750065771,0.358382808742661
moderate,0.343279197934252,0.414711279257888,0.235579020271238,0.432212253446059,-0.297032266356455,0.288419604399042
moderate,0.105177495889986,0.485705829447034,0.592604699254014,0.797586372235151,-0.152048334734034,0.606564223542868
severe,0.198333244966656,-0.0207263954995792,-0.161735932574945,-0.154996035944825,-0.0565373741060383,-0.169780322699482
severe,0.448737482686614,0.391048308519346,-0.0370708067633046,-0.0077275684811972,-0.231292083899402,-0.101114418430954
severe,-0.0291871142855335,0.408638128069204,0.384278797475943,0.493556586336008,-0.36503489660188,0.684408037095889
