group,CD3,CD28,CD95,CD27,CD127,CD94
healthy,0.0052725474657338,-0.416199326808528,0.0172184094359462,-0.610719330207263,-0.449248304447976,0.0316231193788306
healthy,-0.429071677473194,-0.456591692138358,-0.148336509374506,-0.636189648511544,-0.390060950042462,0.194645228740951
healthy,-0.022191425368684,-0.568592394322947,-0.109077753043741,-0.637352985261726,-0.48746032849341,0.273365909911882
healthy,-0.0545808442494351,0.158604789518528,-0.547546058584046,0.650338705263613,0.377537181942836,-0.416339988318057
healthy,-0.133328128907231,-0.0382219396685791,-0.337066004811906,-0.071452943878383,0.213833908134976,-0.285618211051547
moderate,-0.11404011238572,0.365108078018013,0.0587161786014228,0.196574850157979,0.281174594964653,-0.0767863781088014
moderate,-0.0779614997900319,-0.437937568446944,-0.0053079029036693,-0.674462568065528,-0.329243861995817,0.0283734769588431
moderate,-0.200161744937873,-0.577171945925361,0.38560941747635,-0.746271529878206,-0.640094873035953,0.38350234451679
severe,0.510183370284959,0.254303689941757,0.110966185956334,0.506799679827532,0.432456992546641,-0.225244213537098
severe,-0.326575661177456,-0.0438035769423486,0.0916212661023547,0.0592491464750059,0.0732569223829049,0.364184151320057
severe,-0.262055535662689,0.52559641789806,-0.38878495312237,0.724433438297284,0.744235831478411,-0.569985652739664
