group,CD3,CD8,CD28,CD95,CD27,CD127,CD94
healthy,0.222750149711918,0.239756529748542,0.0593981235787252,0.11949947994712,-0.0813168573889682,0.0985985636020502,0.187903497842885
healthy,0.540476270629225,0.412595271699154,0.204367043542369,0.172521812454674,0.155432530763763,-0.0020487249754668,-0.0078220766006009
healthy,0.458553761550776,0.279399123867368,-0.114292461422725,0.0333159392303103,-0.0745384725079711,0.0728080870637625,0.211100216369976
healthy,0.0815465443974757,-0.255093762635517,-0.346653084917802,0.468325336109393,-0.829761986279571,-0.463173488466786,0.396363843691305
healthy,0.28682334443567,0.481140690723276,0.243020203601036,-0.0285308746972713,0.473160064263788,0.381059093363047,-0.270717448985749
moderate,0.109516476454637,0.137462020144712,-0.577451235904347,0.0291399809057994,-0.395284554380531,-0.500523769203594,-0.0534663767887933
moderate,0.516440201407974,0.423509613374922,-0.118087167905246,0.128817902051446,-0.0675065988039207,0.131569125197218,0.0926806916331154
moderate,0.466572279590458,0.119231512488107,0.111049530016624,-0.0671383746344604,0.0907074388893915,0.218820857680657,-0.517001241969269
severe,-0.226896333360918,-0.104037093806525,-0.229612801032799,-0.033934034383131,-0.311243028074816,-0.397000822618473,-0.256186966129497
severe,0.438396526952051,0.418091410258569,0.0586648510361128,-0.060630117172572,0.0813062760329814,-0.0236005230546265,-0.309251988700995
severe,0.501878194936759,-0.0937722296579098,-0.572205499205383,0.432278352764432,-0.657349549399499,-0.549498065126612,0.446438387029908
