group,CD3,CD8,CD28,CD27,CD38,CD127
healthy,0.01805143283546,0.101425253377742,0.405213622159161,0.600930178355564,-0.0332620448166254,0.458621256865378
healthy,0.240804240768263,0.236288637157138,0.359828668837139,0.485996791779444,0.0197136267217057,0.339161861052541
healthy,0.0100428242445207,0.300260272733053,0.524496766959588,0.544054673200481,-0.0530360985711395,0.41187442414686
healthy,0.148931274587879,-0.446466886697728,-0.274620147594651,-0.60841112407452,0.210108970860917,-0.571739318669021
healthy,0.267003909523678,0.588513224773133,0.274183796535625,0.612268840367472,-0.411943038835071,0.584035699493288
moderate,0.154311670153814,0.382633054612458,0.49457369739223,0.429483577287643,-0.190602171348663,0.586090225435249
moderate,0.145064696288801,0.340279445365722,0.403914679025002,0.593274936495937,-0.224727951747818,0.386645431667584
moderate,0.245625897637401,0.228282066670212,0.486374772785701,0.633107527724032,-0.215176738360218,0.578287582988862
severe,-0.526539119577184,-0.329725776468793,-0.102312983917729,-0.286395827734817,0.545759333800397,-0.387777910090247
severe,0.503579726768848,0.367417450003081,0.102075584098232,0.164877068194676,-0.212967449780035,-0.0456430228275307
severe,0.0296476478812622,0.307464855816198,0.43689753540924,0.595187552368726,-0.40818674817492,0.775387276092557
