group,CD3,CD28,CD95,CD27,CD38,CD127
healthy,0.0465755361966895,0.418506198564312,-0.0565225660547928,0.605647541630726,-0.0499827829710479,0.450983385381405
healthy,0.49570685546899,0.436493431962874,0.147599184503971,0.595297460768781,-0.0384245162486682,0.336466770570627
healthy,0.157365736196849,0.501919416022803,0.114992094999256,0.572682372899994,-0.113458237720047,0.473162130645442
healthy,0.0036788703943514,0.30316787847965,-0.479718106885766,0.73925850426799,-0.237268981749279,0.477408550800744
healthy,0.221895483849008,0.332288982865332,-0.475989050672466,0.628923848397661,-0.218742085988521,0.62440894890229
moderate,0.250880099300992,0.232344891524682,-0.240414239928738,0.21424560356885,-0.422335768084259,0.362683854934446
moderate,0.233890235363515,0.266530266649824,0.0094613214869469,0.529811297882997,-0.462244473139674,0.325979034738467
moderate,0.229002196112342,0.540956677316984,-0.392015542398057,0.697004908295991,-0.307892588256922,0.599321184415866
severe,0.49581036582204,0.162724633911377,0.0152775945953944,0.378476461373724,-0.571778135751588,0.454605898956149
severe,0.46776160460146,-0.0716376048643413,-0.129139944665868,-0.0340815864573941,-0.278092348050483,-0.188389573263765
severe,-0.0912188826137367,0.521435552201822,-0.337637888141012,0.710870019193263,-0.39002524355428,0.808255985810881
