group,CD3,CD8,CD28,CD45RO,CD45RA,CD27,CD127
healthy,0.0634604481174214,0.128444635237871,0.403532238136136,0.0161711349318344,-0.0166231886816143,0.543894428816434,0.461448553275552
healthy,0.477194316342486,0.338361272090462,0.425385198705138,0.462802923361796,-0.198307698066964,0.572101438359821,0.378635501376604
healthy,-0.0829904603609687,0.23216389743434,0.542109965829461,0.494717328477202,-0.547608922291127,0.5415258304999,0.399751162671588
healthy,0.0713496183258282,0.553817134265146,-0.0039671914642749,0.518460568285618,-0.709627953772868,-0.253292187082762,0.479994952732604
healthy,-0.370454538229556,-0.540136904647477,0.103672812404521,-0.135923484171073,0.153555654433448,-0.0730271956245732,-0.05614150161116
moderate,0.264044263293272,0.3207141365351,0.245161238465396,0.0224961872448655,-0.155493016212909,0.230508219843033,0.536273313352458
moderate,0.1852498580147,0.425574125440705,0.261139369467012,-0.0426408344959978,-0.0295026350355647,0.508536528341536,0.359099128198691
moderate,0.271037971398999,0.344606495545167,0.465459094047465,0.110967307227234,-0.12355091665839,0.555263138440843,0.535787080161772
severe,-0.44516412517021,-0.222169768403001,-0.048273176223167,-0.0241536576615053,-0.142259517010246,-0.218597231998419,-0.368282640356905
severe,0.288687769015961,0.35620678146669,0.0312152559792816,0.10486914403736,-0.0485721808487384,0.030906314115165,-0.204788091442096
severe,0.561093785276963,0.0355939824287414,-0.169719248706279,-0.251025123126721,0.0993679889719766,-0.0721769466281649,-0.0451900446386702
