group,CD8,CD28,CD27,CD38,CD127,CD94
healthy,-0.0471556843689088,-0.41916267871443,-0.620838988791721,0.0742457292980167,-0.463409127453286,0.0924932798690062
healthy,-0.281808192883888,-0.417320880874341,-0.60703510044129,0.0992311646272992,-0.397613700916963,0.288925134202611
healthy,-0.238495961437232,-0.558767726874551,-0.63613347573412,0.15289026835562,-0.486318894296745,0.296726798008401
healthy,-0.299353061097341,-0.30974084126048,-0.737155236777891,0.230197829706283,-0.566230243147325,0.337109621152438
healthy,0.596824553204079,0.0349525246585858,-0.0470343674455721,-0.516316204376384,0.13898186748751,-0.0642886507718611
moderate,-0.0547157147360507,-0.486826770850185,-0.473493825783028,-0.209639134136834,-0.330012145866794,-0.122337300654168
moderate,-0.189489127898561,-0.297566867643143,-0.556305807958806,0.523427780100704,-0.346572992575593,0.194981319065955
moderate,-0.348897955293111,-0.557968797159778,-0.727431595023552,0.296708478189339,-0.616254934131025,0.420958694270945
severe,-0.153681393491181,-0.132411755112485,-0.251849680085222,0.385909360499148,-0.436120040587771,-0.164806494616328
severe,-0.30469420650682,0.0118436987467633,-0.0170756890510084,0.234491709417091,-0.0623055200622097,0.231711515815798
severe,-0.310614745517624,-0.513533057081533,-0.710647539707241,0.428773849883081,-0.820495569169604,0.51851027579321
