group,CD3,CD8,CD28,CD95,CD27,CD38,CD127,CD94
healthy,0.223286109640143,0.299111910145743,0.168708670042918,0.0704139824600826,0.0703256342182991,-0.0436499316835565,0.250814613118965,0.207356265924902
healthy,0.555348999236628,0.421496236244969,0.289856948226194,0.190571584934442,0.297216383081402,0.0539414587814404,0.13052245786589,0.0560081606538981
healthy,0.442993139647181,0.298983355060855,-0.137488109589117,0.0862583685340634,-0.125549866946901,0.0664636403871657,0.0169592494607066,0.317281641157314
healthy,0.508938394055669,0.272656851372458,-0.121109831730346,0.452220537433708,-0.425240536787993,-0.102151577588402,0.0188338399690217,0.287057329968334
healthy,0.317924611528334,0.640282946964584,0.211125499981764,0.123976342960842,0.22246520054856,-0.413416010638861,0.457635979651808,-0.0962058530978183
moderate,-0.169654865478337,0.0310557661222829,-0.526607770155734,0.0082114095411111,-0.308526676081087,0.259694605766852,-0.570828477023257,0.254272105977007
moderate,0.480158529991348,0.403781394511177,-0.0679813885204897,0.11822712821098,0.0248467054637663,-0.36367617005959,0.203317338029453,-0.0236462620365868
moderate,0.311070244232919,0.0549984488856858,-0.3751236964434,0.327664467116703,-0.524450229326402,-0.19023357302844,-0.385354112342571,-0.0058058202227041
severe,-0.355867629193762,-0.174910626563532,-0.15209728403142,-0.0401626800122697,-0.276325487966299,0.453560522015857,-0.416222531386994,-0.117504231924454
severe,0.457588401381318,0.243019972216748,-0.136615664857288,-0.233971852569842,-0.0932817302883033,-0.115494678279201,-0.126488721660815,-0.353231121547553
severe,0.584922455725136,-0.182753452634196,-0.543062544375441,0.354938398516151,-0.637148484341347,0.0421786256088349,-0.452790067362592,0.497116224708996
