group,CD8,CD28,CD45RA,CD27,CD127,CD94
healthy,-0.234115579869141,-0.32781926313815,0.0764204528058601,-0.34030391389745,-0.457802901370106,-0.1424318118603
healthy,0.216886979379862,-0.232169514405229,0.270591010714231,-0.375288614122499,-0.386813051503889,-0.0153592212912212
healthy,-0.167684009778259,-0.593962175470508,0.283597184339537,-0.653122032928512,-0.42960419894545,0.148989470034126
healthy,-0.31114530823331,0.384105950488857,0.264805098027932,0.626750094573032,0.145194483259577,-0.334963206139808
healthy,-0.630354225638147,-0.318327897414701,0.0839742841946693,-0.516299494490849,-0.558956246178808,0.4549783746211
moderate,-0.201282240510592,0.309182041054702,-0.500742573839144,0.325496971531657,0.458230331718673,0.0504569211729012
moderate,-0.186777066016794,-0.363026392585164,-0.24502362943698,-0.357260587375015,-0.292600205560038,-0.156557084855945
moderate,-0.222110571878505,-0.609753423835569,-0.167818214870336,-0.783222679995913,-0.643257761398284,0.198289442432783
severe,0.0597171798924294,0.132645846093007,0.0560473151089781,0.0741189165079242,0.505564492340195,0.38004911583112
severe,-0.54530698904797,-0.0636882060940077,-0.140197167162465,-0.0092238815428587,0.0897563591082013,0.128044540801879
severe,-0.339298527207102,-0.451560909318532,-0.0841952604062812,-0.646811465850944,-0.779107695611545,0.573152919709312
