group,CD3,CD8,CD28,CD95,CD27,CD38,CD127
healthy,-0.0259942256219571,-0.266616765544642,-0.340976058628517,-0.0440932829564001,-0.361348372650856,0.0203581850759533,-0.446584594282932
healthy,-0.167800940325017,-0.171851733509062,-0.280953173277893,-0.138191833312546,-0.371167689305514,-0.0648696319806277,-0.252564781388425
healthy,-0.107096055566668,-0.382292979719459,-0.472805887292547,-0.196579729689595,-0.502834867139772,0.0464531433412734,-0.392466972953769
healthy,-0.0057977632926673,0.19025673711008,0.312309781887048,-0.505299565634698,0.777510943698026,-0.21487831559825,0.394512332864838
healthy,-0.261374088700658,-0.706261564364441,-0.0361142331902152,0.228995731456776,-0.310715369455613,0.409025136124093,-0.482985609360913
moderate,-0.0452289520857489,-0.150044693140079,0.573580293206397,0.0195368737105803,0.461627179507123,0.182121853782915,0.478019589840403
moderate,-0.202703029409547,-0.352840583001751,-0.201819443709818,-0.095499910597414,-0.224774273813855,0.0717969445689263,-0.257507689993498
moderate,-0.375860010085498,-0.0050083605825448,-0.209400635293315,0.099260803628874,-0.228798105867707,0.284782460643005,-0.334717339918629
severe,0.470040369689711,0.319006797417514,0.216908131598048,0.083607150243742,0.37630509779036,-0.478146113010531,0.481626478157281
severe,-0.385730131659808,-0.365861222127044,0.0303830602531534,0.109063851930214,0.0168475050214265,0.310754800915809,0.177001685799051
severe,-0.55631471076317,-0.0646847919574526,0.498148389217473,-0.331188932925624,0.525992577671247,0.0549408942057803,0.279619520511141
